,date,CS,ADM0_EN,ADM1_EN,ADM2_EN
5800,2010-07-01,1.0,Ethiopia,Amhara,West Gojam
413,2010-07-01,2.0,Ethiopia,SNNP,Basketo
5757,2010-07-01,1.0,Ethiopia,SNNP,Bench Maji
504,2010-07-01,3.0,Ethiopia,Gambela,Etang Special woreda
5777,2010-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5779,2010-07-01,1.0,Ethiopia,SNNP,Kefa
447,2010-07-01,2.0,Ethiopia,SNNP,Konta Special
521,2010-07-01,3.0,Ethiopia,Gambela,Mejenger
411,2010-07-01,2.0,Ethiopia,Benishangul Gumz,Asosa
9182,2010-07-01,,Ethiopia,Dire Dawa,Dire Dawa urban
5776,2010-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5780,2010-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
5783,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5785,2010-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
456,2010-07-01,2.0,Ethiopia,Oromia,North Shewa
5792,2010-07-01,1.0,Ethiopia,SNNP,Sheka
475,2010-07-01,2.0,Ethiopia,Oromia,West Shewa
5754,2010-07-01,1.0,Ethiopia,Amhara,Awi
5801,2010-07-01,1.0,Ethiopia,Amhara,West Gondar
555,2010-10-01,2.0,Ethiopia,Somali,Afder
557,2010-10-01,2.0,Ethiopia,SNNP,Alle
5811,2010-10-01,1.0,Ethiopia,SNNP,Amaro
559,2010-10-01,2.0,Ethiopia,Oromia,Arsi
561,2010-10-01,2.0,Ethiopia,Oromia,Bale
564,2010-10-01,2.0,Ethiopia,Oromia,Borena
5819,2010-10-01,1.0,Ethiopia,Oromia,Buno Bedele
565,2010-10-01,2.0,Ethiopia,SNNP,Burji
638,2010-10-01,3.0,Ethiopia,Tigray,Central
5821,2010-10-01,1.0,Ethiopia,Amhara,Central Gondar
567,2010-10-01,2.0,Ethiopia,Somali,Daawa
568,2010-10-01,2.0,Ethiopia,SNNP,Dawuro
569,2010-10-01,2.0,Ethiopia,SNNP,Derashe
641,2010-10-01,3.0,Ethiopia,Dire Dawa,Dire Dawa rural
5823,2010-10-01,1.0,Ethiopia,Amhara,East Gojam
643,2010-10-01,3.0,Ethiopia,Oromia,East Hararge
644,2010-10-01,3.0,Ethiopia,Oromia,East Shewa
5826,2010-10-01,1.0,Ethiopia,Oromia,East Wellega
645,2010-10-01,3.0,Ethiopia,Tigray,Eastern
646,2010-10-01,3.0,Ethiopia,Somali,Erer
577,2010-10-01,2.0,Ethiopia,Somali,Fafan
650,2010-10-01,3.0,Ethiopia,SNNP,Gamo
580,2010-10-01,2.0,Ethiopia,SNNP,Gedeo
652,2010-10-01,3.0,Ethiopia,SNNP,Gofa
5832,2010-10-01,1.0,Ethiopia,Oromia,Guji
583,2010-10-01,2.0,Ethiopia,SNNP,Guraghe
584,2010-10-01,2.0,Ethiopia,SNNP,Hadiya
656,2010-10-01,3.0,Ethiopia,SNNP,Halaba Special
5835,2010-10-01,1.0,Ethiopia,Harari,Harari
588,2010-10-01,2.0,Ethiopia,Somali,Jarar
5838,2010-10-01,1.0,Ethiopia,Oromia,Jimma
5841,2010-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
592,2010-10-01,2.0,Ethiopia,SNNP,Kembata Tibaro
593,2010-10-01,2.0,Ethiopia,SNNP,Konso
596,2010-10-01,2.0,Ethiopia,Somali,Liban
664,2010-10-01,3.0,Ethiopia,Tigray,Mekele Special
5846,2010-10-01,1.0,Ethiopia,SNNP,Mirab Omo
600,2010-10-01,2.0,Ethiopia,Somali,Nogob
667,2010-10-01,3.0,Ethiopia,Amhara,North Gondar
668,2010-10-01,3.0,Ethiopia,Amhara,North Shewa
670,2010-10-01,3.0,Ethiopia,Amhara,North Wello
604,2010-10-01,2.0,Ethiopia,Tigray,North Western
672,2010-10-01,3.0,Ethiopia,Gambela,Nuwer
605,2010-10-01,2.0,Ethiopia,Amhara,Oromia
606,2010-10-01,2.0,Ethiopia,Somali,Shabelle
608,2010-10-01,2.0,Ethiopia,SNNP,Sidama
677,2010-10-01,3.0,Ethiopia,SNNP,Siltie
610,2010-10-01,2.0,Ethiopia,Somali,Siti
679,2010-10-01,3.0,Ethiopia,Tigray,South Eastern
680,2010-10-01,3.0,Ethiopia,Amhara,South Gondar
612,2010-10-01,2.0,Ethiopia,SNNP,South Omo
613,2010-10-01,2.0,Ethiopia,Amhara,South Wello
5858,2010-10-01,1.0,Ethiopia,Oromia,South West Shewa
684,2010-10-01,3.0,Ethiopia,Tigray,Southern
685,2010-10-01,3.0,Ethiopia,Amhara,Wag Hamra
5859,2010-10-01,1.0,Ethiopia,Oromia,West Arsi
618,2010-10-01,2.0,Ethiopia,Oromia,West Guji
688,2010-10-01,3.0,Ethiopia,Oromia,West Hararge
5864,2010-10-01,1.0,Ethiopia,Oromia,West Wellega
5865,2010-10-01,1.0,Ethiopia,Tigray,Western
623,2010-10-01,2.0,Ethiopia,SNNP,Wolayita
5866,2010-10-01,1.0,Ethiopia,SNNP,Yem Special
625,2010-10-01,2.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
692,2010-10-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
627,2010-10-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
694,2010-10-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
629,2010-10-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
631,2010-10-01,3.0,Ethiopia,Gambela,Agnewak
571,2010-10-01,2.0,Ethiopia,Somali,Doolo
595,2010-10-01,2.0,Ethiopia,Somali,Korahe
5828,2010-10-01,1.0,Ethiopia,Oromia,Finfine Special
674,2010-10-01,3.0,Ethiopia,Addis Ababa,Region 14
5860,2010-10-01,1.0,Ethiopia,Amhara,West Gojam
562,2010-10-01,2.0,Ethiopia,SNNP,Basketo
5817,2010-10-01,1.0,Ethiopia,SNNP,Bench Maji
647,2010-10-01,3.0,Ethiopia,Gambela,Etang Special woreda
5837,2010-10-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5839,2010-10-01,1.0,Ethiopia,SNNP,Kefa
594,2010-10-01,2.0,Ethiopia,SNNP,Konta Special
663,2010-10-01,3.0,Ethiopia,Gambela,Mejenger
560,2010-10-01,2.0,Ethiopia,Benishangul Gumz,Asosa
5870,2010-10-01,,Ethiopia,Dire Dawa,Dire Dawa urban
5836,2010-10-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5840,2010-10-01,1.0,Ethiopia,Oromia,Kelem Wellega
5843,2010-10-01,1.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5845,2010-10-01,1.0,Ethiopia,Benishangul Gumz,Metekel
602,2010-10-01,2.0,Ethiopia,Oromia,North Shewa
5852,2010-10-01,1.0,Ethiopia,SNNP,Sheka
620,2010-10-01,2.0,Ethiopia,Oromia,West Shewa
5814,2010-10-01,1.0,Ethiopia,Amhara,Awi
5861,2010-10-01,1.0,Ethiopia,Amhara,West Gondar
700,2011-01-01,3.0,Ethiopia,Somali,Afder
5943,2011-01-01,2.0,Ethiopia,SNNP,Alle
5944,2011-01-01,2.0,Ethiopia,SNNP,Amaro
5945,2011-01-01,2.0,Ethiopia,Oromia,Arsi
705,2011-01-01,3.0,Ethiopia,Oromia,Bale
706,2011-01-01,3.0,Ethiopia,Oromia,Borena
5896,2011-01-01,1.0,Ethiopia,Oromia,Buno Bedele
5951,2011-01-01,2.0,Ethiopia,SNNP,Burji
5952,2011-01-01,2.0,Ethiopia,Tigray,Central
5897,2011-01-01,1.0,Ethiopia,Amhara,Central Gondar
708,2011-01-01,3.0,Ethiopia,Somali,Daawa
5955,2011-01-01,2.0,Ethiopia,SNNP,Dawuro
5956,2011-01-01,2.0,Ethiopia,SNNP,Derashe
5957,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
5899,2011-01-01,1.0,Ethiopia,Amhara,East Gojam
710,2011-01-01,3.0,Ethiopia,Oromia,East Hararge
5962,2011-01-01,2.0,Ethiopia,Oromia,East Shewa
5901,2011-01-01,1.0,Ethiopia,Oromia,East Wellega
5963,2011-01-01,2.0,Ethiopia,Tigray,Eastern
711,2011-01-01,3.0,Ethiopia,Somali,Erer
5965,2011-01-01,2.0,Ethiopia,Somali,Fafan
5967,2011-01-01,2.0,Ethiopia,SNNP,Gamo
5968,2011-01-01,2.0,Ethiopia,SNNP,Gedeo
5969,2011-01-01,2.0,Ethiopia,SNNP,Gofa
714,2011-01-01,3.0,Ethiopia,Oromia,Guji
5971,2011-01-01,2.0,Ethiopia,SNNP,Guraghe
5972,2011-01-01,2.0,Ethiopia,SNNP,Hadiya
5973,2011-01-01,2.0,Ethiopia,SNNP,Halaba Special
5974,2011-01-01,2.0,Ethiopia,Harari,Harari
716,2011-01-01,3.0,Ethiopia,Somali,Jarar
5911,2011-01-01,1.0,Ethiopia,Oromia,Jimma
5914,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
5981,2011-01-01,2.0,Ethiopia,SNNP,Kembata Tibaro
5982,2011-01-01,2.0,Ethiopia,SNNP,Konso
719,2011-01-01,3.0,Ethiopia,Somali,Liban
5986,2011-01-01,2.0,Ethiopia,Tigray,Mekele Special
5919,2011-01-01,1.0,Ethiopia,SNNP,Mirab Omo
721,2011-01-01,3.0,Ethiopia,Somali,Nogob
5988,2011-01-01,2.0,Ethiopia,Amhara,North Gondar
5989,2011-01-01,2.0,Ethiopia,Amhara,North Shewa
5991,2011-01-01,2.0,Ethiopia,Amhara,North Wello
5992,2011-01-01,2.0,Ethiopia,Tigray,North Western
724,2011-01-01,3.0,Ethiopia,Gambela,Nuwer
5994,2011-01-01,2.0,Ethiopia,Amhara,Oromia
725,2011-01-01,3.0,Ethiopia,Somali,Shabelle
5996,2011-01-01,2.0,Ethiopia,SNNP,Sidama
5997,2011-01-01,2.0,Ethiopia,SNNP,Siltie
5998,2011-01-01,2.0,Ethiopia,Somali,Siti
5999,2011-01-01,2.0,Ethiopia,Tigray,South Eastern
6000,2011-01-01,2.0,Ethiopia,Amhara,South Gondar
728,2011-01-01,3.0,Ethiopia,SNNP,South Omo
6002,2011-01-01,2.0,Ethiopia,Amhara,South Wello
5932,2011-01-01,1.0,Ethiopia,Oromia,South West Shewa
6004,2011-01-01,2.0,Ethiopia,Tigray,Southern
6005,2011-01-01,2.0,Ethiopia,Amhara,Wag Hamra
6006,2011-01-01,2.0,Ethiopia,Oromia,West Arsi
6007,2011-01-01,2.0,Ethiopia,Oromia,West Guji
733,2011-01-01,3.0,Ethiopia,Oromia,West Hararge
5939,2011-01-01,1.0,Ethiopia,Oromia,West Wellega
5940,2011-01-01,1.0,Ethiopia,Tigray,Western
6012,2011-01-01,2.0,Ethiopia,SNNP,Wolayita
5941,2011-01-01,1.0,Ethiopia,SNNP,Yem Special
734,2011-01-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
735,2011-01-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
6016,2011-01-01,2.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
6017,2011-01-01,2.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
6018,2011-01-01,2.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
5942,2011-01-01,2.0,Ethiopia,Gambela,Agnewak
709,2011-01-01,3.0,Ethiopia,Somali,Doolo
718,2011-01-01,3.0,Ethiopia,Somali,Korahe
5903,2011-01-01,1.0,Ethiopia,Oromia,Finfine Special
5925,2011-01-01,1.0,Ethiopia,Addis Ababa,Region 14
5934,2011-01-01,1.0,Ethiopia,Amhara,West Gojam
5948,2011-01-01,2.0,Ethiopia,SNNP,Basketo
5895,2011-01-01,1.0,Ethiopia,SNNP,Bench Maji
5964,2011-01-01,2.0,Ethiopia,Gambela,Etang Special woreda
5910,2011-01-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
5912,2011-01-01,1.0,Ethiopia,SNNP,Kefa
5915,2011-01-01,1.0,Ethiopia,SNNP,Konta Special
5985,2011-01-01,2.0,Ethiopia,Gambela,Mejenger
5892,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Asosa
5958,2011-01-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
5909,2011-01-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
5913,2011-01-01,1.0,Ethiopia,Oromia,Kelem Wellega
5984,2011-01-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
5918,2011-01-01,1.0,Ethiopia,Benishangul Gumz,Metekel
5990,2011-01-01,2.0,Ethiopia,Oromia,North Shewa
5926,2011-01-01,1.0,Ethiopia,SNNP,Sheka
5938,2011-01-01,1.0,Ethiopia,Oromia,West Shewa
5893,2011-01-01,1.0,Ethiopia,Amhara,Awi
5935,2011-01-01,1.0,Ethiopia,Amhara,West Gondar
742,2011-04-01,3.0,Ethiopia,Somali,Afder
744,2011-04-01,3.0,Ethiopia,SNNP,Alle
745,2011-04-01,3.0,Ethiopia,SNNP,Amaro
6073,2011-04-01,2.0,Ethiopia,Oromia,Arsi
747,2011-04-01,3.0,Ethiopia,Oromia,Bale
749,2011-04-01,3.0,Ethiopia,Oromia,Borena
6025,2011-04-01,1.0,Ethiopia,Oromia,Buno Bedele
750,2011-04-01,3.0,Ethiopia,SNNP,Burji
6078,2011-04-01,2.0,Ethiopia,Tigray,Central
6026,2011-04-01,1.0,Ethiopia,Amhara,Central Gondar
753,2011-04-01,3.0,Ethiopia,Somali,Daawa
6080,2011-04-01,2.0,Ethiopia,SNNP,Dawuro
755,2011-04-01,3.0,Ethiopia,SNNP,Derashe
6082,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
6028,2011-04-01,1.0,Ethiopia,Amhara,East Gojam
757,2011-04-01,3.0,Ethiopia,Oromia,East Hararge
6087,2011-04-01,2.0,Ethiopia,Oromia,East Shewa
6030,2011-04-01,1.0,Ethiopia,Oromia,East Wellega
6089,2011-04-01,2.0,Ethiopia,Tigray,Eastern
809,2011-04-01,4.0,Ethiopia,Somali,Erer
761,2011-04-01,3.0,Ethiopia,Somali,Fafan
762,2011-04-01,3.0,Ethiopia,SNNP,Gamo
763,2011-04-01,3.0,Ethiopia,SNNP,Gedeo
764,2011-04-01,3.0,Ethiopia,SNNP,Gofa
765,2011-04-01,3.0,Ethiopia,Oromia,Guji
6097,2011-04-01,2.0,Ethiopia,SNNP,Guraghe
767,2011-04-01,3.0,Ethiopia,SNNP,Hadiya
6099,2011-04-01,2.0,Ethiopia,SNNP,Halaba Special
769,2011-04-01,3.0,Ethiopia,Harari,Harari
811,2011-04-01,4.0,Ethiopia,Somali,Jarar
6040,2011-04-01,1.0,Ethiopia,Oromia,Jimma
6043,2011-04-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
773,2011-04-01,3.0,Ethiopia,SNNP,Kembata Tibaro
774,2011-04-01,3.0,Ethiopia,SNNP,Konso
776,2011-04-01,3.0,Ethiopia,Somali,Liban
6111,2011-04-01,2.0,Ethiopia,Tigray,Mekele Special
6048,2011-04-01,1.0,Ethiopia,SNNP,Mirab Omo
814,2011-04-01,4.0,Ethiopia,Somali,Nogob
6114,2011-04-01,2.0,Ethiopia,Amhara,North Gondar
6115,2011-04-01,2.0,Ethiopia,Amhara,North Shewa
6117,2011-04-01,2.0,Ethiopia,Amhara,North Wello
6118,2011-04-01,2.0,Ethiopia,Tigray,North Western
783,2011-04-01,3.0,Ethiopia,Gambela,Nuwer
6120,2011-04-01,2.0,Ethiopia,Amhara,Oromia
815,2011-04-01,4.0,Ethiopia,Somali,Shabelle
6122,2011-04-01,2.0,Ethiopia,SNNP,Sidama
6123,2011-04-01,2.0,Ethiopia,SNNP,Siltie
788,2011-04-01,3.0,Ethiopia,Somali,Siti
6125,2011-04-01,2.0,Ethiopia,Tigray,South Eastern
6126,2011-04-01,2.0,Ethiopia,Amhara,South Gondar
791,2011-04-01,3.0,Ethiopia,SNNP,South Omo
6128,2011-04-01,2.0,Ethiopia,Amhara,South Wello
6061,2011-04-01,1.0,Ethiopia,Oromia,South West Shewa
6130,2011-04-01,2.0,Ethiopia,Tigray,Southern
794,2011-04-01,3.0,Ethiopia,Amhara,Wag Hamra
6132,2011-04-01,2.0,Ethiopia,Oromia,West Arsi
6133,2011-04-01,2.0,Ethiopia,Oromia,West Guji
6134,2011-04-01,2.0,Ethiopia,Oromia,West Hararge
6067,2011-04-01,1.0,Ethiopia,Oromia,West Wellega
6068,2011-04-01,1.0,Ethiopia,Tigray,Western
798,2011-04-01,3.0,Ethiopia,SNNP,Wolayita
6069,2011-04-01,1.0,Ethiopia,SNNP,Yem Special
800,2011-04-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
801,2011-04-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
802,2011-04-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
803,2011-04-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
804,2011-04-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
6070,2011-04-01,2.0,Ethiopia,Gambela,Agnewak
807,2011-04-01,4.0,Ethiopia,Somali,Doolo
812,2011-04-01,4.0,Ethiopia,Somali,Korahe
6032,2011-04-01,1.0,Ethiopia,Oromia,Finfine Special
6054,2011-04-01,1.0,Ethiopia,Addis Ababa,Region 14
6063,2011-04-01,1.0,Ethiopia,Amhara,West Gojam
6023,2011-04-01,1.0,Ethiopia,SNNP,Basketo
6024,2011-04-01,1.0,Ethiopia,SNNP,Bench Maji
6090,2011-04-01,2.0,Ethiopia,Gambela,Etang Special woreda
6039,2011-04-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
6041,2011-04-01,1.0,Ethiopia,SNNP,Kefa
6044,2011-04-01,1.0,Ethiopia,SNNP,Konta Special
6110,2011-04-01,2.0,Ethiopia,Gambela,Mejenger
6074,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Asosa
6083,2011-04-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
6038,2011-04-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
6042,2011-04-01,1.0,Ethiopia,Oromia,Kelem Wellega
6109,2011-04-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
6047,2011-04-01,1.0,Ethiopia,Benishangul Gumz,Metekel
6116,2011-04-01,2.0,Ethiopia,Oromia,North Shewa
6055,2011-04-01,1.0,Ethiopia,SNNP,Sheka
6135,2011-04-01,2.0,Ethiopia,Oromia,West Shewa
6021,2011-04-01,1.0,Ethiopia,Amhara,Awi
6064,2011-04-01,1.0,Ethiopia,Amhara,West Gondar
816,2011-07-01,3.0,Ethiopia,Somali,Afder
818,2011-07-01,3.0,Ethiopia,SNNP,Alle
819,2011-07-01,3.0,Ethiopia,SNNP,Amaro
820,2011-07-01,3.0,Ethiopia,Oromia,Arsi
881,2011-07-01,4.0,Ethiopia,Oromia,Bale
882,2011-07-01,4.0,Ethiopia,Oromia,Borena
6160,2011-07-01,1.0,Ethiopia,Oromia,Buno Bedele
824,2011-07-01,3.0,Ethiopia,SNNP,Burji
6213,2011-07-01,2.0,Ethiopia,Tigray,Central
6161,2011-07-01,1.0,Ethiopia,Amhara,Central Gondar
883,2011-07-01,4.0,Ethiopia,Somali,Daawa
6215,2011-07-01,2.0,Ethiopia,SNNP,Dawuro
829,2011-07-01,3.0,Ethiopia,SNNP,Derashe
6217,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
6163,2011-07-01,1.0,Ethiopia,Amhara,East Gojam
832,2011-07-01,3.0,Ethiopia,Oromia,East Hararge
6221,2011-07-01,2.0,Ethiopia,Oromia,East Shewa
6165,2011-07-01,1.0,Ethiopia,Oromia,East Wellega
6223,2011-07-01,2.0,Ethiopia,Tigray,Eastern
886,2011-07-01,4.0,Ethiopia,Somali,Erer
837,2011-07-01,3.0,Ethiopia,Somali,Fafan
838,2011-07-01,3.0,Ethiopia,SNNP,Gamo
839,2011-07-01,3.0,Ethiopia,SNNP,Gedeo
840,2011-07-01,3.0,Ethiopia,SNNP,Gofa
841,2011-07-01,3.0,Ethiopia,Oromia,Guji
6231,2011-07-01,2.0,Ethiopia,SNNP,Guraghe
843,2011-07-01,3.0,Ethiopia,SNNP,Hadiya
844,2011-07-01,3.0,Ethiopia,SNNP,Halaba Special
845,2011-07-01,3.0,Ethiopia,Harari,Harari
846,2011-07-01,3.0,Ethiopia,Somali,Jarar
6175,2011-07-01,1.0,Ethiopia,Oromia,Jimma
6178,2011-07-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
849,2011-07-01,3.0,Ethiopia,SNNP,Kembata Tibaro
850,2011-07-01,3.0,Ethiopia,SNNP,Konso
853,2011-07-01,3.0,Ethiopia,Somali,Liban
6244,2011-07-01,2.0,Ethiopia,Tigray,Mekele Special
6183,2011-07-01,1.0,Ethiopia,SNNP,Mirab Omo
893,2011-07-01,4.0,Ethiopia,Somali,Nogob
6247,2011-07-01,2.0,Ethiopia,Amhara,North Gondar
6248,2011-07-01,2.0,Ethiopia,Amhara,North Shewa
6250,2011-07-01,2.0,Ethiopia,Amhara,North Wello
6251,2011-07-01,2.0,Ethiopia,Tigray,North Western
859,2011-07-01,3.0,Ethiopia,Gambela,Nuwer
6253,2011-07-01,2.0,Ethiopia,Amhara,Oromia
894,2011-07-01,4.0,Ethiopia,Somali,Shabelle
862,2011-07-01,3.0,Ethiopia,SNNP,Sidama
6256,2011-07-01,2.0,Ethiopia,SNNP,Siltie
864,2011-07-01,3.0,Ethiopia,Somali,Siti
6258,2011-07-01,2.0,Ethiopia,Tigray,South Eastern
6259,2011-07-01,2.0,Ethiopia,Amhara,South Gondar
866,2011-07-01,3.0,Ethiopia,SNNP,South Omo
6261,2011-07-01,2.0,Ethiopia,Amhara,South Wello
6196,2011-07-01,1.0,Ethiopia,Oromia,South West Shewa
867,2011-07-01,3.0,Ethiopia,Tigray,Southern
868,2011-07-01,3.0,Ethiopia,Amhara,Wag Hamra
869,2011-07-01,3.0,Ethiopia,Oromia,West Arsi
870,2011-07-01,3.0,Ethiopia,Oromia,West Guji
871,2011-07-01,3.0,Ethiopia,Oromia,West Hararge
6203,2011-07-01,1.0,Ethiopia,Oromia,West Wellega
6204,2011-07-01,1.0,Ethiopia,Tigray,Western
872,2011-07-01,3.0,Ethiopia,SNNP,Wolayita
6205,2011-07-01,1.0,Ethiopia,SNNP,Yem Special
874,2011-07-01,3.0,Ethiopia,Afar,Zone 1 (Awsi Rasu)
875,2011-07-01,3.0,Ethiopia,Afar,Zone 2 (Kilbet Rasu)
876,2011-07-01,3.0,Ethiopia,Afar,Zone 3 (Gabi Rasu)
877,2011-07-01,3.0,Ethiopia,Afar,Zone 4 (Fantana Rasu)
878,2011-07-01,3.0,Ethiopia,Afar,Zone 5 (Hari Rasu)
6206,2011-07-01,2.0,Ethiopia,Gambela,Agnewak
884,2011-07-01,4.0,Ethiopia,Somali,Doolo
890,2011-07-01,4.0,Ethiopia,Somali,Korahe
6167,2011-07-01,1.0,Ethiopia,Oromia,Finfine Special
6189,2011-07-01,1.0,Ethiopia,Addis Ababa,Region 14
6199,2011-07-01,1.0,Ethiopia,Amhara,West Gojam
6158,2011-07-01,1.0,Ethiopia,SNNP,Basketo
6159,2011-07-01,1.0,Ethiopia,SNNP,Bench Maji
6224,2011-07-01,2.0,Ethiopia,Gambela,Etang Special woreda
6174,2011-07-01,1.0,Ethiopia,Oromia,Ilu Aba Bora
6176,2011-07-01,1.0,Ethiopia,SNNP,Kefa
6179,2011-07-01,1.0,Ethiopia,SNNP,Konta Special
6243,2011-07-01,2.0,Ethiopia,Gambela,Mejenger
6209,2011-07-01,2.0,Ethiopia,Benishangul Gumz,Asosa
6218,2011-07-01,2.0,Ethiopia,Dire Dawa,Dire Dawa urban
6173,2011-07-01,1.0,Ethiopia,Oromia,Horo Gudru Wellega
6177,2011-07-01,1.0,Ethiopia,Oromia,Kelem Wellega
6242,2011-07-01,2.0,Ethiopia,Benishangul Gumz,Mao Komo Special
6182,2011-07-01,1.0,Ethiopia,Benishangul Gumz,Metekel
6249,2011-07-01,2.0,Ethiopia,Oromia,North Shewa
6190,2011-07-01,1.0,Ethiopia,SNNP,Sheka
6268,2011-07-01,2.0,Ethiopia,Oromia,West Shewa
6157,2011-07-01,1.0,Ethiopia,Amhara,Awi
6200,2011-07-01,1.0,Ethiopia,Amhara,West Gondar
899,2011-10-01,3.0,Ethiopia,Somali,Afder
901,2011-10-01,3.0,Ethiopia,SNNP,Alle
902,2011-10-01,3.0,Ethiopia,SNNP,Amaro
6289,2011-10-01,1.0,Ethiopia,Oromia,Arsi
947,2011-10-01,4.0,Ethiopia,Oromia,Bale
906,2011-10-01,3.0,Ethiopia,Oromia,Borena
6294,2011-10-01,1.0,Ethiopia,Oromia,Buno Bedele
907,2011-10-01,3.0,Ethiopia,SNNP,Burji
6353,2011-10-01,2.0,Ethiopia,Tigray,Central
6295,2011-10-01,1.0,Ethiopia,Amhara,Central Gondar
949,2011-10-01,4.0,Ethiopia,Somali,Daawa
6296,2011-10-01,1.0,Ethiopia,SNNP,Dawuro
909,2011-10-01,3.0,Ethiopia,SNNP,Derashe
6357,2011-10-01,2.0,Ethiopia,Dire Dawa,Dire Dawa rural
6297,2011-10-01,1.0,Ethiopia,Amhara,East Gojam
6359,2011-10-01,2.0,Ethiopia,Oromia,East Hararge
6298,2011-10-01,1.0,Ethiopia,Oromia,East Shewa
6299,2011-10-01,1.0,Ethiopia,Oromia,East Wellega
6361,2011-10-01,2.0,Ethiopia,Tigray,Eastern
952,2011-10-01,4.0,Ethiopia,Somali,Erer
6364,2011-10-01,2.0,Ethiopia,Somali,Fafan
6366,2011-10-01,2.0,Ethiopia,SNNP,Gamo
6367,2011-10-01,2.0,Ethiopia,SNNP,Gedeo
6368,2011-10-01,2.0,Ethiopia,SNNP,Gofa
954,2011-10-01,4.0,Ethiopia,Oromia,Guji
6306,2011-10-01,1.0,Ethiopia,SNNP,Guraghe
6371,2011-10-01,2.0,Ethiopia,SNNP,Hadiya
6372,2011-10-01,2.0,Ethiopia,SNNP,Halaba Special
6373,2011-10-01,2.0,Ethiopia,Harari,Harari
919,2011-10-01,3.0,Ethiopia,Somali,Jarar
6310,2011-10-01,1.0,Ethiopia,Oromia,Jimma
6313,2011-10-01,1.0,Ethiopia,Benishangul Gumz,Kemashi
6377,2011-10-01,2.0,Ethiopia,SNNP,Kembata Tibaro
922,2011-10-01,3.0,Ethiopia,SNNP,Konso
925,2011-10-01,3.0,Ethiopia,Somali,Liban
6381,2011-10-01,2.0,Ethiopia,Tigray,Mekele Special
6318,2011-10-01,1.0,Ethiopia,SNNP,Mirab Omo
959,2011-10-01,4.0,Ethiopia,Somali,Nogob
6383,2011-10-01,2.0,Ethiopia,Amhara,North Gondar
6320,2011-10-01,1.0,Ethiopia,Amhara,North Shewa
6386,2011-10-01,2.0,Ethiopia,Amhara,North Wello
6387,2011-10-01,2.0,Ethiopia,Tigray,North Western
6388,2011-10-01,2.0,Ethiopia,Gambela,Nuwer
6389,2011-10-01,2.0,Ethiopia,Amhara,Oromia
960,2011-10-01,4.0,Ethiopia,Somali,Shabelle
6390,2011-10-01,2.0,Ethiopia,SNNP,Sidama
6391,2011-10-01,2.0,Ethiopia,SNNP,Siltie
6392,2011-10-01,2.0,Ethiopia,Somali,Siti
6393,2011-10-01,2.0,Ethiopia,Tigray,South Eastern
6394,2011-10-01,2.0,Ethiopia,Amhara,South Gondar
936,2011-10-01,3.0,Ethiopia,SNNP,South Omo
6396,2011-10-01,2.0,Ethiopia,Amhara,South Wello
